Thu Nov 14 16:03:34 2024 | Configuração lida com sucesso.
Thu Nov 14 16:03:55 2024 | Configuração lida com sucesso.
Thu Nov 14 16:04:03 2024 | Configuração lida com sucesso.
Thu Nov 14 16:04:12 2024 | Configuração lida com sucesso.
Thu Nov 14 16:07:14 2024 | Configuração lida com sucesso.
Thu Nov 14 16:07:21 2024 | Configuração lida com sucesso.
Thu Nov 14 16:07:25 2024 | Configuração lida com sucesso.
Thu Nov 14 16:11:33 2024 | Configuração lida com sucesso.
Thu Nov 14 16:11:34 2024 | Configuração lida com sucesso.
Thu Nov 14 16:11:36 2024 | Configuração lida com sucesso.
Thu Nov 14 16:26:07 2024 | Configuração lida com sucesso.
Thu Nov 14 16:27:08 2024 | Configuração lida com sucesso.
Thu Nov 14 16:27:11 2024 | Configuração lida com sucesso.
Thu Nov 14 16:27:17 2024 | Configuração lida com sucesso.
Thu Nov 14 16:27:19 2024 | Configuração lida com sucesso.
Thu Nov 14 16:27:22 2024 | Configuração lida com sucesso.
Thu Nov 14 16:27:35 2024 | Configuração lida com sucesso.
Thu Nov 14 16:27:37 2024 | Configuração lida com sucesso.
Thu Nov 14 16:27:39 2024 | Configuração lida com sucesso.
Thu Nov 14 16:27:56 2024 | Configuração lida com sucesso.
Thu Nov 14 16:29:42 2024 | Configuração lida com sucesso.
Thu Nov 14 16:29:44 2024 | Configuração lida com sucesso.
Thu Nov 14 16:29:48 2024 | Configuração lida com sucesso.
Thu Nov 14 16:29:50 2024 | Configuração lida com sucesso.
Thu Nov 14 16:29:53 2024 | Configuração lida com sucesso.
Thu Nov 14 16:29:55 2024 | Configuração lida com sucesso.
Thu Nov 14 16:29:58 2024 | Configuração lida com sucesso.
Thu Nov 14 16:30:01 2024 | Configuração lida com sucesso.
Thu Nov 14 16:30:04 2024 | Configuração lida com sucesso.
Thu Nov 14 16:30:06 2024 | Configuração lida com sucesso.
Thu Nov 14 16:30:09 2024 | Configuração lida com sucesso.
Thu Nov 14 16:30:09 2024 | Cliente desconectado.
Thu Nov 14 16:36:41 2024 | Configuração lida com sucesso.
Thu Nov 14 17:01:42 2024 | Configuração lida com sucesso.
Thu Nov 14 17:01:48 2024 | Configuração lida com sucesso.
Thu Nov 14 17:01:50 2024 | Configuração lida com sucesso.
Thu Nov 14 17:01:52 2024 | Configuração lida com sucesso.
Thu Nov 14 17:01:54 2024 | Configuração lida com sucesso.
Thu Nov 14 17:01:56 2024 | Configuração lida com sucesso.
Thu Nov 14 17:01:57 2024 | Configuração lida com sucesso.
Thu Nov 14 17:01:59 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:00 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:02 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:03 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:03 2024 | Cliente desconectado.
Thu Nov 14 17:02:05 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:05 2024 | Cliente desconectado.
Thu Nov 14 17:02:12 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:12 2024 | Cliente desconectado.
Thu Nov 14 17:02:26 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:28 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:30 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:31 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:38 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:39 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:42 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:43 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:44 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:54 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:56 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:57 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:58 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:58 2024 | Configuração lida com sucesso.
Thu Nov 14 17:02:59 2024 | Configuração lida com sucesso.
Thu Nov 14 17:03:00 2024 | Configuração lida com sucesso.
Thu Nov 14 17:03:03 2024 | Configuração lida com sucesso.
Thu Nov 14 17:03:04 2024 | Configuração lida com sucesso.
Thu Nov 14 17:03:08 2024 | Configuração lida com sucesso.
Thu Nov 14 17:03:09 2024 | Configuração lida com sucesso.
Thu Nov 14 17:03:12 2024 | Configuração lida com sucesso.
Thu Nov 14 17:03:13 2024 | Configuração lida com sucesso.
Thu Nov 14 17:03:14 2024 | Configuração lida com sucesso.
Thu Nov 14 17:03:15 2024 | Configuração lida com sucesso.
Thu Nov 14 17:03:16 2024 | Configuração lida com sucesso.
Thu Nov 14 17:03:17 2024 | Configuração lida com sucesso.
Thu Nov 14 17:13:40 2024 | Configuração lida com sucesso.
Thu Nov 14 17:13:50 2024 | Configuração lida com sucesso.
Thu Nov 14 17:13:56 2024 | Configuração lida com sucesso.
Thu Nov 14 17:14:28 2024 | Configuração lida com sucesso.
Thu Nov 14 17:14:32 2024 | Configuração lida com sucesso.
Thu Nov 14 17:56:27 2024 | Configuração lida com sucesso.
Thu Nov 14 17:56:33 2024 | Configuração lida com sucesso.
Thu Nov 14 19:14:47 2024 | Configuração lida com sucesso.
Thu Nov 14 19:14:56 2024 | Configuração lida com sucesso.
Thu Nov 14 19:15:00 2024 | Configuração lida com sucesso.
Thu Nov 14 19:15:05 2024 | Configuração lida com sucesso.
Thu Nov 14 19:15:09 2024 | Configuração lida com sucesso.
Thu Nov 14 19:17:25 2024 | Configuração lida com sucesso.
Thu Nov 14 19:22:11 2024 | Configuração lida com sucesso.
Thu Nov 14 19:22:11 2024 | Erro ao conectar ao servidor.
Thu Nov 14 19:22:24 2024 | Configuração lida com sucesso.
Thu Nov 14 19:22:45 2024 | Configuração lida com sucesso.
Thu Nov 14 19:36:54 2024 | Configuração lida com sucesso.
Thu Nov 14 19:41:21 2024 | Configuração lida com sucesso.
Thu Nov 14 19:58:19 2024 | Configuração lida com sucesso.
Thu Nov 14 20:01:58 2024 | Cliente desconectado.
Thu Nov 14 20:02:02 2024 | Configuração lida com sucesso.
Thu Nov 14 20:04:49 2024 | Cliente desconectado.
Thu Nov 14 20:05:20 2024 | Configuração lida com sucesso.
Thu Nov 14 20:05:36 2024 | Configuração lida com sucesso.
Thu Nov 14 20:11:04 2024 | Configuração lida com sucesso.
Thu Nov 14 20:12:59 2024 | Configuração lida com sucesso.
Thu Nov 14 20:16:40 2024 | Configuração lida com sucesso.
Thu Nov 14 20:16:40 2024 | Erro ao conectar ao servidor.
Thu Nov 14 20:16:48 2024 | Configuração lida com sucesso.
Thu Nov 14 20:17:15 2024 | Cliente desconectado.
Thu Nov 14 20:17:59 2024 | Configuração lida com sucesso.
Thu Nov 14 20:20:15 2024 | Configuração lida com sucesso.
Thu Nov 14 20:21:31 2024 | Cliente desconectado.
Thu Nov 14 20:21:57 2024 | Configuração lida com sucesso.
Thu Nov 14 20:26:20 2024 | Cliente desconectado.
Thu Nov 14 20:26:51 2024 | Configuração lida com sucesso.
Thu Nov 14 20:30:11 2024 | Configuração lida com sucesso.
Thu Nov 14 20:30:29 2024 | Configuração lida com sucesso.
Thu Nov 14 20:33:55 2024 | Configuração lida com sucesso.
Thu Nov 14 20:33:55 2024 | Erro ao conectar ao servidor.
Thu Nov 14 20:34:18 2024 | Configuração lida com sucesso.
Thu Nov 14 20:34:51 2024 | Cliente desconectado.
Thu Nov 14 20:34:56 2024 | Configuração lida com sucesso.
Thu Nov 14 20:34:56 2024 | Erro ao conectar ao servidor.
Thu Nov 14 20:35:31 2024 | Configuração lida com sucesso.
Thu Nov 14 20:37:54 2024 | Cliente desconectado.
Thu Nov 14 20:38:25 2024 | Configuração lida com sucesso.
Thu Nov 14 20:38:41 2024 | Configuração lida com sucesso.
Thu Nov 14 20:42:20 2024 | Configuração lida com sucesso.
Thu Nov 14 20:57:58 2024 | Cliente desconectado.
Thu Nov 14 20:58:13 2024 | Configuração lida com sucesso.
Thu Nov 14 21:01:44 2024 | Cliente desconectado.
Thu Nov 14 21:02:09 2024 | Configuração lida com sucesso.
Thu Nov 14 21:02:48 2024 | Cliente desconectado.
Thu Nov 14 21:03:13 2024 | Configuração lida com sucesso.
Thu Nov 14 21:03:28 2024 | Configuração lida com sucesso.
Thu Nov 14 21:12:38 2024 | Configuração lida com sucesso.
Thu Nov 14 21:13:14 2024 | Configuração lida com sucesso.
Thu Nov 14 21:26:34 2024 | Cliente desconectado.
Thu Nov 14 21:26:34 2024 | Cliente desconectado.
Thu Nov 14 21:29:21 2024 | Configuração lida com sucesso.
Thu Nov 14 21:31:04 2024 | Configuração lida com sucesso.
Thu Nov 14 21:32:07 2024 | Cliente desconectado.
Thu Nov 14 21:32:37 2024 | Configuração lida com sucesso.
Thu Nov 14 21:32:50 2024 | Configuração lida com sucesso.
Thu Nov 14 21:33:38 2024 | Cliente desconectado.
Thu Nov 14 21:33:38 2024 | Cliente desconectado.
Thu Nov 14 21:37:33 2024 | Configuração lida com sucesso.
Fri Nov 15 10:32:04 2024 | Configuração lida com sucesso.
Fri Nov 15 10:32:16 2024 | Configuração lida com sucesso.
Fri Nov 15 10:32:22 2024 | Configuração lida com sucesso.
Fri Nov 15 10:33:25 2024 | Cliente desconectado.
Fri Nov 15 10:34:19 2024 | Configuração lida com sucesso.
Fri Nov 15 10:40:44 2024 | Cliente desconectado.
Fri Nov 15 10:41:34 2024 | Configuração lida com sucesso.
Fri Nov 15 10:43:25 2024 | Configuração lida com sucesso.
Fri Nov 15 15:55:46 2024 | Configuração lida com sucesso.
Fri Nov 15 15:56:54 2024 | Configuração lida com sucesso.
Fri Nov 15 15:57:40 2024 | Configuração lida com sucesso.
Fri Nov 15 16:05:11 2024 | Cliente desconectado.
Fri Nov 15 16:06:30 2024 | Configuração lida com sucesso.
Fri Nov 15 16:06:58 2024 | Configuração lida com sucesso.
Fri Nov 15 16:07:06 2024 | Cliente desconectado.
Fri Nov 15 16:07:25 2024 | Configuração lida com sucesso.
Fri Nov 15 16:09:40 2024 | Configuração lida com sucesso.
Fri Nov 15 16:11:10 2024 | Configuração lida com sucesso.
Fri Nov 15 16:11:57 2024 | Configuração lida com sucesso.
Fri Nov 15 16:12:18 2024 | Configuração lida com sucesso.
Fri Nov 15 16:12:56 2024 | Configuração lida com sucesso.
Fri Nov 15 16:13:15 2024 | Configuração lida com sucesso.
Fri Nov 15 16:24:04 2024 | Configuração lida com sucesso.
Fri Nov 15 16:24:04 2024 | Erro ao conectar ao servidor.
Fri Nov 15 16:24:23 2024 | Configuração lida com sucesso.
Fri Nov 15 16:34:23 2024 | Configuração lida com sucesso.
Fri Nov 15 16:36:19 2024 | Configuração lida com sucesso.
Fri Nov 15 16:44:24 2024 | Configuração lida com sucesso.
Fri Nov 15 16:45:12 2024 | Configuração lida com sucesso.
Fri Nov 15 17:04:39 2024 | Configuração lida com sucesso.
Fri Nov 15 19:38:26 2024 | Configuração lida com sucesso.
Fri Nov 15 19:38:28 2024 | Configuração lida com sucesso.
Fri Nov 15 19:42:10 2024 | Configuração lida com sucesso.
Fri Nov 15 19:56:05 2024 | Configuração lida com sucesso.
Fri Nov 15 19:58:53 2024 | Configuração lida com sucesso.
Fri Nov 15 20:04:49 2024 | Configuração lida com sucesso.
Fri Nov 15 20:13:17 2024 | Configuração lida com sucesso.
Fri Nov 15 20:16:36 2024 | Configuração lida com sucesso.
Fri Nov 15 20:17:05 2024 | Configuração lida com sucesso.
Fri Nov 15 20:17:36 2024 | Configuração lida com sucesso.
Fri Nov 15 20:21:03 2024 | Configuração lida com sucesso.
Fri Nov 15 20:23:28 2024 | Configuração lida com sucesso.
Fri Nov 15 20:23:44 2024 | Configuração lida com sucesso.
Fri Nov 15 20:24:10 2024 | Configuração lida com sucesso.
Fri Nov 15 20:27:59 2024 | Configuração lida com sucesso.
Fri Nov 15 20:29:37 2024 | Cliente desconectado.
Fri Nov 15 20:29:50 2024 | Configuração lida com sucesso.
Fri Nov 15 20:29:52 2024 | Cliente desconectado.
Fri Nov 15 22:57:48 2024 | Configuração lida com sucesso.
Fri Nov 15 22:58:19 2024 | Configuração lida com sucesso.
Fri Nov 15 23:01:08 2024 | Configuração lida com sucesso.
Fri Nov 15 23:05:09 2024 | Configuração lida com sucesso.
Fri Nov 15 23:06:04 2024 | Configuração lida com sucesso.
Fri Nov 15 23:08:58 2024 | Configuração lida com sucesso.
Fri Nov 15 23:40:54 2024 | Configuração lida com sucesso.
Sat Nov 16 17:58:47 2024 | Configuração lida com sucesso.
Sat Nov 16 18:04:50 2024 | Cliente desconectado.
Sat Nov 16 18:15:11 2024 | Configuração lida com sucesso.
Sat Nov 16 18:41:23 2024 | Configuração lida com sucesso.
Sat Nov 16 18:42:44 2024 | Configuração lida com sucesso.
Sat Nov 16 18:46:10 2024 | Configuração lida com sucesso.
Sat Nov 16 18:48:08 2024 | Configuração lida com sucesso.
Sat Nov 16 18:50:06 2024 | Configuração lida com sucesso.
Sat Nov 16 18:56:09 2024 | Configuração lida com sucesso.
Sat Nov 16 19:05:25 2024 | Configuração lida com sucesso.
Sat Nov 16 19:11:50 2024 | Configuração lida com sucesso.
Sat Nov 16 19:28:52 2024 | Configuração lida com sucesso.
Sat Nov 16 19:33:35 2024 | Configuração lida com sucesso.
Sat Nov 16 19:39:58 2024 | Configuração lida com sucesso.
Sat Nov 16 19:40:52 2024 | Cliente desconectado.
Sat Nov 16 19:42:03 2024 | Configuração lida com sucesso.
Sat Nov 16 19:48:15 2024 | Configuração lida com sucesso.
Sat Nov 16 19:51:56 2024 | Configuração lida com sucesso.
Sat Nov 16 19:53:51 2024 | Configuração lida com sucesso.
Sat Nov 16 19:59:41 2024 | Configuração lida com sucesso.
Sat Nov 16 20:33:05 2024 | Configuração lida com sucesso.
Sat Nov 16 20:35:34 2024 | Configuração lida com sucesso.
Sat Nov 16 20:40:56 2024 | Configuração lida com sucesso.
Sat Nov 16 20:42:45 2024 | Configuração lida com sucesso.
Sat Nov 16 20:47:57 2024 | Configuração lida com sucesso.
